INDICE,DEPARTAMENTO,PROVINCIA,DISTRITO,CENTRO POBLADO,LATITUD,LONGITUD,NMI1,NMI2,CAPIDEP,CAPIPRO,CAPIDIS
2476,LIMA,OYON,OYON,CHICLA,-10.687246,-76.78162,1,1,NO,NO,NO
2477,LIMA,OYON,OYON,CHIRIC,-10.61954,-76.775295,1,2,NO,NO,NO
2478,LIMA,OYON,OYON,ESGUIRACOCHA,-10.584942,-76.769835,0,0,NO,NO,NO
2479,LIMA,OYON,OYON,MATACUTA,-10.577078,-76.771053,1,2,NO,NO,NO
2480,LIMA,OYON,OYON,MATICHACRA,-10.681987,-76.782887,0,0,NO,NO,NO
2481,LIMA,OYON,OYON,POMAMAYO,-10.637475,-76.772035,26,86,NO,NO,NO
2482,LIMA,OYON,OYON,QUICHAS,-10.57419,-76.768902,134,436,NO,NO,NO
2483,LIMA,OYON,OYON,RUMIATUNA,-10.564523,-76.77035,0,0,NO,NO,NO
2484,LIMA,OYON,OYON,SANYA,-10.68702,-76.786092,4,13,NO,NO,NO
2485,LIMA,OYON,OYON,TICTICOTO,-10.688385,-76.789054,1,2,NO,NO,NO
2486,LIMA,OYON,OYON,UCRUSCHACA,-10.624167,-76.773705,49,158,NO,NO,NO
2487,LIMA,OYON,OYON,UMSHA,-10.686721,-76.788075,1,2,NO,NO,NO
2488,LIMA,OYON,OYON,VIROC,-10.68456,-76.79732,54,192,NO,NO,NO
2489,LIMA,OYON,OYON,WISHCAYCANCHA,-10.797705,-76.878576,0,0,NO,NO,NO
2490,LIMA,OYON,OYON,YARIHUATUN,-10.618333,-76.774925,11,42,NO,NO,NO
2491,LIMA,YAUYOS,CACRA,HUARMICOCHA,-12.725762,-75.50812,25,56,NO,YAUYOS,CACRA
2492,LIMA,YAUYOS,HUANCAYA,HUANCAYA,-12.203432,-75.799262,89,527,NO,NO,HUANCAYA
2493,LIMA,YAUYOS,HUANTAN,YUNCASH,-12.554827,-75.54823,0,0,NO,NO,HUANTAN
2494,LIMA,YAUYOS,LARAOS,ILLAPASCA,-12.389557,-75.578813,1,1,NO,NO,LARAOS
2495,LIMA,YAUYOS,LARAOS,LANCA,-12.372042,-75.580778,13,32,NO,NO,NO
2496,LIMA,YAUYOS,LARAOS,MISME,-12.397053,-75.576602,1,2,NO,NO,NO
2497,LIMA,YAUYOS,LARAOS,PARIONA,-12.424278,-75.609968,1,4,NO,NO,NO
2498,LIMA,YAUYOS,LARAOS,PUCACHUCLLA,-12.415427,-75.603945,1,2,NO,NO,NO
2499,LIMA,YAUYOS,LARAOS,TISCOCOCHA,-12.409218,-75.608625,0,0,NO,NO,NO
2500,LIMA,YAUYOS,LARAOS,TULLPAYOC,-12.357467,-75.586325,1,3,NO,NO,NO
2501,LIMA,YAUYOS,TANTA,TANTA,-12.122268,-76.013405,138,494,NO,NO,TANTA
2502,LIMA,YAUYOS,YAUYOS,ANYAYO,-12.458035,-75.909902,0,0,NO,NO,YAUYOS
2503,LIMA,YAUYOS,YAUYOS,AVILLA,-12.458745,-75.906685,0,0,NO,NO,NO
2504,LIMA,YAUYOS,YAUYOS,CAMARA,-12.461412,-75.911022,0,0,NO,NO,NO
2505,LIMA,YAUYOS,YAUYOS,CAULLAMA,-12.463133,-75.903327,1,3,NO,NO,NO
2506,LIMA,YAUYOS,YAUYOS,CUYRURA,-12.461967,-75.918013,0,0,NO,NO,NO
2507,LIMA,YAUYOS,YAUYOS,HUAMUCALLA,-12.449945,-75.933278,0,0,NO,NO,NO
2508,LIMA,YAUYOS,YAUYOS,HUANGA,-12.461452,-75.917145,0,0,NO,NO,NO
2509,LIMA,YAUYOS,YAUYOS,HUAYMANTA,-12.456492,-75.904733,0,0,NO,NO,NO
2510,LIMA,YAUYOS,YAUYOS,LLANTARQUE,-12.444123,-75.932658,0,0,NO,NO,NO
2511,LIMA,YAUYOS,YAUYOS,SAN PEDRO,-12.452668,-75.929632,0,0,NO,NO,NO
2512,LIMA,YAUYOS,YAUYOS,YAUYOS,-12.459689,-75.918466,274,1039,NO,NO,NO
2513,LORETO,ALTO AMAZONAS,BALSAPUERTO,NARANJILLO,-5.919148,-76.434315,10,42,LORETO,ALTO AMAZONAS,BALSAPUERTO
